site_name,resolution,scalar,cells,particles,run_n,run_time
SJER,3,2,32621,65242,3,5.742748737335205
SJER,3,2,32621,65242,4,5.967145204544067
SJER,3,2,32621,65242,5,6.31177282333374
SJER,3,2,32621,65242,6,6.033443212509155
SJER,3,2,32621,65242,7,5.4874327182769775
SJER,3,2,32621,65242,8,5.136513710021973
SJER,3,2,32621,65242,9,5.913016319274902
SJER,10,0.25,2929,732.25,0,0.12708520889282227
SJER,10,0.25,2929,732.25,1,0.13561224937438965
SJER,10,0.25,2929,732.25,2,0.1492316722869873
SJER,10,0.25,2929,732.25,3,0.14384865760803223
SJER,10,0.25,2929,732.25,4,0.12355518341064453
SJER,10,0.25,2929,732.25,5,0.14716291427612305
SJER,10,0.25,2929,732.25,6,0.13027644157409668
SJER,10,0.25,2929,732.25,7,0.1287679672241211
SJER,10,0.25,2929,732.25,8,0.11466407775878906
SJER,10,0.25,2929,732.25,9,0.14463162422180176
SJER,10,0.5,2929,1464.5,0,0.12677502632141113
SJER,10,0.5,2929,1464.5,1,0.11478781700134277
SJER,10,0.5,2929,1464.5,2,0.13228940963745117
SJER,10,0.5,2929,1464.5,3,0.09047436714172363
SJER,10,0.5,2929,1464.5,4,0.1271827220916748
SJER,10,0.5,2929,1464.5,5,0.14453768730163574
SJER,10,0.5,2929,1464.5,6,0.12769770622253418
SJER,10,0.5,2929,1464.5,7,0.13118481636047363
SJER,10,0.5,2929,1464.5,8,0.13667893409729004
SJER,10,0.5,2929,1464.5,9,0.13670039176940918
SJER,10,1,2929,2929,0,0.1509537696838379
SJER,10,1,2929,2929,1,0.16077589988708496
SJER,10,1,2929,2929,2,0.13997340202331543
SJER,10,1,2929,2929,3,0.15984392166137695
SJER,10,1,2929,2929,4,0.11459231376647949
SJER,10,1,2929,2929,5,0.14637398719787598
SJER,10,1,2929,2929,6,0.13249516487121582
SJER,10,1,2929,2929,7,0.1318678855895996
SJER,10,1,2929,2929,8,0.19821596145629883
SJER,10,1,2929,2929,9,0.20345354080200195
SJER,10,2,2929,5858,0,0.18706846237182617
SJER,10,2,2929,5858,1,0.2055659294128418
SJER,10,2,2929,5858,2,0.20438122749328613
SJER,10,2,2929,5858,3,0.20672249794006348
SJER,10,2,2929,5858,4,0.21194243431091309
SJER,10,2,2929,5858,5,0.20892786979675293
SJER,10,2,2929,5858,6,0.21668791770935059
SJER,10,2,2929,5858,7,0.21435046195983887
SJER,10,2,2929,5858,8,0.20233821868896484
SJER,10,2,2929,5858,9,0.1959238052368164
SJER,30,0.25,324,100,0,0.06949901580810547
SJER,30,0.25,324,100,1,0.0575108528137207
SJER,30,0.25,324,100,2,0.07254171371459961
SJER,30,0.25,324,100,3,0.06200885772705078
SJER,30,0.25,324,100,4,0.0617213249206543
SJER,30,0.25,324,100,5,0.05591702461242676
SJER,30,0.25,324,100,6,0.06507086753845215
SJER,30,0.25,324,100,7,0.060987234115600586
SJER,30,0.25,324,100,8,0.06082296371459961
SJER,30,0.25,324,100,9,0.049253225326538086
SJER,30,0.5,324,162.0,0,0.0784749984741211
SJER,30,0.5,324,162.0,1,0.04608416557312012
SJER,30,0.5,324,162.0,2,0.062233686447143555
SJER,30,0.5,324,162.0,3,0.07125353813171387
SJER,30,0.5,324,162.0,4,0.06454968452453613
SJER,30,0.5,324,162.0,5,0.058928728103637695
SJER,30,0.5,324,162.0,6,0.061702728271484375
SJER,30,0.5,324,162.0,7,0.06069636344909668
SJER,30,0.5,324,162.0,8,0.06121563911437988
SJER,30,0.5,324,162.0,9,0.06426000595092773
SJER,30,1,324,324,0,0.05314302444458008
SJER,30,1,324,324,1,0.08040285110473633
SJER,30,1,324,324,2,0.0665292739868164
SJER,30,1,324,324,3,0.06995296478271484
SJER,30,1,324,324,4,0.04079174995422363
SJER,30,1,324,324,5,0.07235836982727051
SJER,30,1,324,324,6,0.06712532043457031
SJER,30,1,324,324,7,0.07187771797180176
SJER,30,1,324,324,8,0.06290078163146973
SJER,30,1,324,324,9,0.06633973121643066
SJER,30,2,324,648,0,0.06142926216125488
SJER,30,2,324,648,1,0.06463408470153809
SJER,30,2,324,648,2,0.061103105545043945
SJER,30,2,324,648,3,0.062253713607788086
SJER,30,2,324,648,4,0.04660749435424805
SJER,30,2,324,648,5,0.04913210868835449
SJER,30,2,324,648,6,0.054814815521240234
SJER,30,2,324,648,7,0.062226295471191406
SJER,30,2,324,648,8,0.059763431549072266
