,n,null_cells,cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,first_quartile,median,third_quartile,percentiles,run_time,particles,area_km2,resolution,scalar,minute,stat_type,ars,Location
0,140161,73183,213344,0.00021527617354877293,0.3700488269329071,0.3698335507593583,0.009900909490171594,0.009900909490171594,0.02998079004322927,0.0008988477716161953,302.80844474934867,1387.7213750519406,0.0027081173844635486,0.0037692611804232,0.005786011461168528,"[{'percentile': 90, 'value': 0.011317413486540317}]",32.685543823242185,35295.5,0.141182,1,025,010,average,0.35897088736766564,SJER
1,140161,73183,213344,0.00021527617354877293,0.42944546937942507,0.4292301932058763,0.011378576487031009,0.011378576487031009,0.037475137832449726,0.0014043859555611046,329.348208672349,1594.8326589987532,0.0027081842068582772,0.0037698156200349333,0.0058098603039979935,"[{'percentile': 90, 'value': 0.011775228660553694}]",32.685543823242185,35295.5,0.141182,1,025,020,average,0.35897088736766564,SJER
2,140161,73183,213344,0.00021527617354877293,0.43073283731937406,0.4305175611458253,0.011456290388291579,0.011456290388291579,0.0378821998480235,0.0014350610653255914,330.66724536538817,1605.725117113336,0.0027081842068582772,0.0037698969710618256,0.00581231308169663,"[{'percentile': 90, 'value': 0.011799663584679366}]",32.685543823242185,35295.5,0.141182,1,025,030,average,0.35897088736766564,SJER
0,140161,73183,213344,0.00021527617354877293,0.3699285238981247,0.3697132477245759,0.00990076590085251,0.00990076590085251,0.029980992849797872,0.0008988599322596312,302.81488472741637,1387.7012494293886,0.002707011066377163,0.0037680913228541613,0.005783657776191831,"[{'percentile': 90, 'value': 0.011300947517156601}]",32.685543823242185,35295.5,0.141182,1,025,010,median,0.35897088736766564,SJER
1,140161,73183,213344,0.00021527617354877293,0.42949022352695465,0.4292749473534059,0.01137848897978405,0.01137848897978405,0.037475867956287906,0.0014044406790771266,329.3571582559915,1594.820393895512,0.002707011066377163,0.0037680913228541613,0.005812267540022731,"[{'percentile': 90, 'value': 0.011782627552747726}]",32.685543823242185,35295.5,0.141182,1,025,020,median,0.35897088736766564,SJER
2,140161,73183,213344,0.00021527617354877293,0.43065303564071655,0.4304377594671678,0.011456179985207638,0.011456179985207638,0.03788273969024325,0.0014351019664387312,330.6751442379389,1605.7096429066878,0.002707011066377163,0.0037680913228541613,0.005812409333884716,"[{'percentile': 90, 'value': 0.011809485498815775}]",32.685543823242185,35295.5,0.141182,1,025,030,median,0.35897088736766564,SJER
0,140161,73183,213344,0.00021527617354877293,0.3694664537906647,0.3692511776171159,0.009209164202471861,0.009209164202471861,0.029865712615842786,0.0008919607900521109,324.30426865259324,1290.7656637826585,0.0021131166722625494,0.0031383943278342485,0.005062095820903778,"[{'percentile': 90, 'value': 0.01047955360263586}]",32.685543823242185,35295.5,0.141182,1,025,010,minimum,0.35897088736766564,SJER
1,140161,73183,213344,0.00021527617354877293,0.4287163019180298,0.428501025744481,0.010686054752288654,0.010686054752288654,0.03737165124726363,0.0013966403169471012,349.7235613476496,1497.76812013553,0.0021131166722625494,0.0031383943278342485,0.005093504674732685,"[{'percentile': 90, 'value': 0.010919099673628807}]",32.685543823242185,35295.5,0.141182,1,025,020,minimum,0.35897088736766564,SJER
2,140161,73183,213344,0.00021527617354877293,0.42990657687187195,0.4296913006983232,0.01076370877046246,0.01076370877046246,0.037779244863989134,0.0014272713424932494,350.9872449137804,1508.6521849767887,0.0021131166722625494,0.0031383943278342485,0.005093504674732685,"[{'percentile': 90, 'value': 0.010937942191958427}]",32.685543823242185,35295.5,0.141182,1,025,030,minimum,0.35897088736766564,SJER
0,140161,73183,213344,0.00021527617354877293,0.37089014053344727,0.3706748643598985,0.010592249354273128,0.010592249354273128,0.03009840097395304,0.0009059137411888574,284.1549511087627,1484.620261744276,0.003308492247015238,0.004403629805892706,0.006529639009386301,"[{'percentile': 90, 'value': 0.01220762636512518}]",32.685543823242185,35295.5,0.141182,1,025,010,maximum,0.35897088736766564,SJER
