site_name,resolution,scalar,cells,particles,run_n,run_time
tx069-playas,3,1,823593,823593,0,37.80327486991882
tx069-playas,3,1,823593,823593,1,41.78442692756653
tx069-playas,3,1,823593,823593,2,40.44288992881775
tx069-playas,3,1,823593,823593,3,41.14819860458374
tx069-playas,3,1,823593,823593,4,40.06303143501282
tx069-playas,3,1,823593,823593,5,39.891242027282715
tx069-playas,3,1,823593,823593,6,41.00015449523926
tx069-playas,3,1,823593,823593,7,40.163792848587036
tx069-playas,3,1,823593,823593,8,40.886839866638184
tx069-playas,3,1,823593,823593,9,40.49948334693909
tx069-playas,3,2,823593,1647186,0,58.74242830276489
tx069-playas,3,2,823593,1647186,1,57.554558753967285
tx069-playas,3,2,823593,1647186,2,55.9378125667572
tx069-playas,3,2,823593,1647186,3,55.99627733230591
tx069-playas,3,2,823593,1647186,4,63.82685399055481
tx069-playas,3,2,823593,1647186,5,60.75006437301636
tx069-playas,3,2,823593,1647186,6,57.765480279922485
tx069-playas,3,2,823593,1647186,7,59.09492897987366
tx069-playas,3,2,823593,1647186,8,60.025657653808594
tx069-playas,3,2,823593,1647186,9,60.17176079750061
tx069-playas,3,3,823593,2470779,0,74.27518272399902
tx069-playas,3,3,823593,2470779,1,74.29128074645996
tx069-playas,3,3,823593,2470779,2,84.18247556686401
tx069-playas,3,3,823593,2470779,3,79.21175646781921
tx069-playas,3,3,823593,2470779,4,76.67032027244568
tx069-playas,3,3,823593,2470779,5,86.70920658111572
tx069-playas,3,3,823593,2470779,6,84.024911403656
tx069-playas,3,3,823593,2470779,7,79.84342098236084
tx069-playas,3,3,823593,2470779,8,82.33624744415283
tx069-playas,3,3,823593,2470779,9,78.52838802337646
tx069-playas,10,0.25,394232,98558.0,0,3.3776237964630127
tx069-playas,10,0.25,394232,98558.0,1,3.120169162750244
tx069-playas,10,0.25,394232,98558.0,2,3.2745258808135986
tx069-playas,10,0.25,394232,98558.0,3,3.0055925846099854
tx069-playas,10,0.25,394232,98558.0,4,3.453695774078369
tx069-playas,10,0.25,394232,98558.0,5,2.898500680923462
tx069-playas,10,0.25,394232,98558.0,6,3.196341037750244
tx069-playas,10,0.25,394232,98558.0,7,3.1463124752044678
tx069-playas,10,0.25,394232,98558.0,8,2.9288110733032227
tx069-playas,10,0.25,394232,98558.0,9,3.083364486694336
tx069-playas,10,0.5,394232,197116.0,0,2.9719176292419434
tx069-playas,10,0.5,394232,197116.0,1,3.182927131652832
tx069-playas,10,0.5,394232,197116.0,2,2.8987605571746826
tx069-playas,10,0.5,394232,197116.0,3,3.2771475315093994
tx069-playas,10,0.5,394232,197116.0,4,3.4509479999542236
tx069-playas,10,0.5,394232,197116.0,5,3.0305755138397217
tx069-playas,10,0.5,394232,197116.0,6,3.2826547622680664
tx069-playas,10,0.5,394232,197116.0,7,3.504896402359009
tx069-playas,10,0.5,394232,197116.0,8,3.1332974433898926
tx069-playas,10,0.5,394232,197116.0,9,2.9842662811279297
tx069-playas,10,1,394232,394232,0,5.6679606437683105
tx069-playas,10,1,394232,394232,1,5.185366630554199
tx069-playas,10,1,394232,394232,2,5.057919979095459
tx069-playas,10,1,394232,394232,3,5.371314764022827
tx069-playas,10,1,394232,394232,4,5.436197280883789
tx069-playas,10,1,394232,394232,5,5.789471626281738
tx069-playas,10,1,394232,394232,6,5.24006199836731
tx069-playas,10,1,394232,394232,7,5.324411869049072
tx069-playas,10,1,394232,394232,8,4.720510959625244
tx069-playas,10,1,394232,394232,9,4.972486972808838
tx069-playas,10,2,394232,788464,0,7.522567987442017
tx069-playas,10,2,394232,788464,1,7.540829181671143
tx069-playas,10,2,394232,788464,2,7.747982740402222
tx069-playas,10,2,394232,788464,3,7.390037298202515
tx069-playas,10,2,394232,788464,4,7.633341550827026
tx069-playas,10,2,394232,788464,5,7.418099403381348
tx069-playas,10,2,394232,788464,6,7.564002990722656
tx069-playas,10,2,394232,788464,7,7.610245227813721
tx069-playas,10,2,394232,788464,8,6.834241151809692
tx069-playas,10,2,394232,788464,9,7.42635178565979
tx069-playas,10,3,394232,1182696,0,10.867367506027222
tx069-playas,10,3,394232,1182696,1,9.982548952102661
tx069-playas,10,3,394232,1182696,2,9.630926132202148
tx069-playas,10,3,394232,1182696,3,10.491625308990479
tx069-playas,10,3,394232,1182696,4,9.08289098739624
tx069-playas,10,3,394232,1182696,5,10.820058345794678
tx069-playas,10,3,394232,1182696,6,10.236585855484009
tx069-playas,10,3,394232,1182696,7,9.49965786933899
tx069-playas,10,3,394232,1182696,8,10.05122423171997
tx069-playas,10,3,394232,1182696,9,9.504081726074219
tx069-playas,30,0.25,75261,18815.25,0,0.5251498222351074
tx069-playas,30,0.25,75261,18815.25,1,0.5173921585083008
tx069-playas,30,0.25,75261,18815.25,2,0.5044879913330078
tx069-playas,30,0.25,75261,18815.25,3,0.5120213031768799
tx069-playas,30,0.25,75261,18815.25,4,0.5053913593292236
tx069-playas,30,0.25,75261,18815.25,5,0.5270907878875732
tx069-playas,30,0.25,75261,18815.25,6,0.509666919708252
tx069-playas,30,0.25,75261,18815.25,7,0.3894510269165039
tx069-playas,30,0.25,75261,18815.25,8,0.5362098217010498
tx069-playas,30,0.25,75261,18815.25,9,0.527836799621582
tx069-playas,30,0.5,75261,37630.5,0,0.5192828178405762
tx069-playas,30,0.5,75261,37630.5,1,0.5061187744140625
tx069-playas,30,0.5,75261,37630.5,2,0.4563610553741455
tx069-playas,30,0.5,75261,37630.5,3,0.44765233993530273
tx069-playas,30,0.5,75261,37630.5,4,0.4922525882720947
tx069-playas,30,0.5,75261,37630.5,5,0.482755184173584
tx069-playas,30,0.5,75261,37630.5,6,0.5530498027801514
tx069-playas,30,0.5,75261,37630.5,7,0.5038762092590332
tx069-playas,30,0.5,75261,37630.5,8,0.5404942035675049
tx069-playas,30,0.5,75261,37630.5,9,0.5291659832000732
tx069-playas,30,1,75261,75261,0,0.6423625946044922
tx069-playas,30,1,75261,75261,1,0.5596356391906738
tx069-playas,30,1,75261,75261,2,0.5400762557983398
tx069-playas,30,1,75261,75261,3,0.6951274871826172
tx069-playas,30,1,75261,75261,4,0.6481611728668213
tx069-playas,30,1,75261,75261,5,0.5353798866271973
tx069-playas,30,1,75261,75261,6,0.7016499042510986
tx069-playas,30,1,75261,75261,7,0.6720211505889893
tx069-playas,30,1,75261,75261,8,0.6099390983581543
tx069-playas,30,1,75261,75261,9,0.6188960075378418
tx069-playas,30,2,75261,150522,0,0.6522066593170166
tx069-playas,30,2,75261,150522,1,0.7912867069244385
tx069-playas,30,2,75261,150522,2,0.7566325664520264
tx069-playas,30,2,75261,150522,3,0.6559491157531738
tx069-playas,30,2,75261,150522,4,0.7145824432373047
tx069-playas,30,2,75261,150522,5,0.7760369777679443
tx069-playas,30,2,75261,150522,6,0.7772231101989746
tx069-playas,30,2,75261,150522,7,0.7409079074859619
tx069-playas,30,2,75261,150522,8,0.6303212642669678
tx069-playas,30,2,75261,150522,9,0.7691209316253662
tx069-playas,30,3,75261,225783,0,0.8093621730804443
tx069-playas,30,3,75261,225783,1,0.9624640941619873
tx069-playas,30,3,75261,225783,2,0.7585041522979736
tx069-playas,30,3,75261,225783,3,0.9157116413116455
tx069-playas,30,3,75261,225783,4,0.9244289398193359
tx069-playas,30,3,75261,225783,5,0.8361034393310547
tx069-playas,30,3,75261,225783,6,0.8837318420410156
tx069-playas,30,3,75261,225783,7,0.8940000534057617
tx069-playas,30,3,75261,225783,8,0.8903212547302246
tx069-playas,30,3,75261,225783,9,0.9098167419433594
