,n,null_cells,cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,first_quartile,median,third_quartile,percentiles,run_time,particles,area_km2,resolution,scalar,minute,stat_type,ars,error,run_id,normalized_error,p_density
0,290532,410579,701111,0.0,9.0,9.0,4.399343273718558,4.399343273718558,2.8747586528063853,8.264237311885182,65.34517708540818,1278150.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,05,min_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
1,290532,410579,701111,0.0,9.0,9.0,4.401632178211006,4.401632178211006,2.875407728923203,8.267969607551292,65.32594302534112,1278815.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,10,min_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
2,290532,410579,701111,0.0,9.0,9.0,4.402348106232704,4.402348106232704,2.8749425070659536,8.26529441893467,65.30475186629839,1279023.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,15,min_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
3,290532,410579,701111,0.0,9.0,9.0,4.401831811986288,4.401831811986288,2.874935699013577,8.265255273462685,65.31225684691228,1278873.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,20,min_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
4,290532,410579,701111,0.0,9.0,9.0,4.401074580424876,4.401074580424876,2.8748834031400623,8.264954581650185,65.32230596425211,1278653.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,25,min_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
5,290532,410579,701111,0.0,9.0,9.0,4.399591094956838,4.399591094956838,2.8751145156274602,8.266283477971726,65.34958484944534,1278222.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,30,min_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
0,290532,410579,701111,0.000356555130565539,0.45500051975250244,0.4546439646219369,0.008158020850608422,0.008158020850608422,0.017573213114968827,0.00030881781918411244,215.4102500689027,2370.166113768966,0.003155116457492113,0.004271167330443859,0.006451733410358429,"[{'percentile': 90, 'value': 0.011666248552501202}]",5256.450830197335,6098364.0,1.524591,1,4,05,maximum,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
1,290532,410579,701111,0.000356555130565539,0.6743888854980469,0.6740323303674813,0.009500464355123153,0.009500464355123153,0.027030545031695823,0.0007306503647105356,284.51814586430737,2760.18891002264,0.003155116457492113,0.004271167330443859,0.006487141828984022,"[{'percentile': 90, 'value': 0.012126280926167965}]",5256.450830197335,6098364.0,1.524591,1,4,10,maximum,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
2,290532,410579,701111,0.000356555130565539,0.827300488948822,0.8269439338182565,0.010240956318813665,0.010240956318813665,0.03207363497452088,0.0010287180604788089,313.18984258919636,2975.325521217572,0.003155116457492113,0.004271167330443859,0.00651361420750618,"[{'percentile': 90, 'value': 0.012374971061944962}]",5256.450830197335,6098364.0,1.524591,1,4,15,maximum,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
3,290532,410579,701111,0.000356555130565539,0.8812703490257263,0.8809137938951608,0.010586046196077533,0.010586046196077533,0.03439927524509418,0.0011833101373877493,324.94922663232103,3075.585173438798,0.003155116457492113,0.004271167330443859,0.006522422190755606,"[{'percentile': 90, 'value': 0.012455223128199577}]",5256.450830197335,6098364.0,1.524591,1,4,20,maximum,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
4,290532,410579,701111,0.000356555130565539,0.898762583732605,0.8984060286020394,0.010697861844122237,0.010697861844122237,0.035173163180590834,0.0012371514081284706,328.78685192514564,3108.071197296522,0.003155116457492113,0.004271167330443859,0.006522422190755606,"[{'percentile': 90, 'value': 0.012483800761401653}]",5256.450830197335,6098364.0,1.524591,1,4,25,maximum,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
5,290532,410579,701111,0.000356555130565539,0.9042826294898987,0.9039260743593331,0.0107558620966138,0.0107558620966138,0.03557432523747381,0.001265532616101566,330.7435974720562,3124.9221266534005,0.003155116457492113,0.004271167330443859,0.006522422190755606,"[{'percentile': 90, 'value': 0.012495219707489014}]",5256.450830197335,6098364.0,1.524591,1,4,30,maximum,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
0,290532,410579,701111,0.0,9.0,9.0,4.429260804317597,4.429260804317597,2.873413629453243,8.256505885927659,64.8734350131803,1286842.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,05,max_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
1,290532,410579,701111,0.0,9.0,9.0,4.430768383517134,4.430768383517134,2.8730682086376804,8.25452093148453,64.8435657193402,1287280.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,10,max_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
2,290532,410579,701111,0.0,9.0,9.0,4.433029752316441,4.433029752316441,2.8738237442779786,8.258862913175902,64.827531165932,1287937.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,15,max_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
3,290532,410579,701111,0.0,9.0,9.0,4.432812908732945,4.432812908732945,2.8739983316819453,8.259866410510606,64.8346409120938,1287874.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,20,max_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
4,290532,410579,701111,0.0,9.0,9.0,4.432699323998733,4.432699323998733,2.8736112115905033,8.25764139537864,64.82756897208678,1287841.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,25,max_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
5,290532,410579,701111,0.0,9.0,9.0,4.431164209106054,4.431164209106054,2.8742503271277413,8.261314942993929,64.86445077393317,1287395.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",5256.450830197335,6098364.0,1.524591,1,4,30,max_raster,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
0,290532,410579,701111,2.9735572105447573e-05,0.0013369375459918293,0.0013072019738863817,0.00019912413169673288,0.00019912413169673288,6.751845213753157e-05,4.558741379048142e-09,33.907719552727315,57.851932230115196,0.00015366887757013142,0.00018889285083883593,0.0002318107460526654,"[{'percentile': 90, 'value': 0.0002821333822519914}]",5256.450830197335,6098364.0,1.524591,1,4,05,stddev,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
1,290532,410579,701111,2.9735572105447573e-05,0.0015205640959788866,0.001490828523873439,0.000200062595091995,0.000200062595091995,7.03508561267195e-05,4.949242957762386e-09,35.164422462064934,58.12458587726749,0.00015373791482154123,0.00018904416766030488,0.00023220181969660388,"[{'percentile': 90, 'value': 0.0002836393720124541}]",5256.450830197335,6098364.0,1.524591,1,4,10,stddev,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
2,290532,410579,701111,2.9735572105447573e-05,0.0016320717243844725,0.0016023361522790249,0.00020053735957054284,0.00020053735957054284,7.198804937563158e-05,5.182279252908371e-09,35.897575159958365,58.262520150748955,0.0001537835745534139,0.0001891211695764385,0.00023241999703401967,"[{'percentile': 90, 'value': 0.0002843016822714405}]",5256.450830197335,6098364.0,1.524591,1,4,15,stddev,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
3,290532,410579,701111,2.9735572105447573e-05,0.0016000691556557192,0.0015703335835502716,0.00020067843297375454,0.00020067843297375454,7.233011158277462e-05,5.231645041576626e-09,36.0427926962307,58.303506488730854,0.0001537991612747687,0.00018915715635177982,0.00023252164430641897,"[{'percentile': 90, 'value': 0.0002845198205198388}]",5256.450830197335,6098364.0,1.524591,1,4,20,stddev,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
4,290532,410579,701111,2.9735572105447573e-05,0.0027500334054539567,0.002720297833348509,0.00020096548973908945,0.00020096548973908945,7.490181225095018e-05,5.610281478476591e-09,37.270982370253776,58.38690566487713,0.00015380242946256293,0.00018916308255312328,0.0002325488803873091,"[{'percentile': 90, 'value': 0.0002846599126285353}]",5256.450830197335,6098364.0,1.524591,1,4,25,stddev,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
5,290532,410579,701111,2.9735572105447573e-05,0.004957366552466748,0.0049276309803613005,0.00020127191498861926,0.00020127191498861926,7.962125890007858e-05,6.339544868833343e-09,39.559050702419505,58.47593200547353,0.00015380242946256293,0.00018916382219685992,0.0002325488803873091,"[{'percentile': 90, 'value': 0.00028477767704884396}]",5256.450830197335,6098364.0,1.524591,1,4,30,stddev,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
0,290532,410579,701111,6.518175359815359e-05,0.004878968000411987,0.004813786246813834,0.0006639434459995658,0.0006639434459995658,0.00023532918362963637,5.5379824667791115e-08,35.44416095189383,192.89681725314585,0.0005039200186729431,0.0006267810240387917,0.0007788892835378647,"[{'percentile': 90, 'value': 0.0009555965662002563}]",5256.450830197335,6098364.0,1.524591,1,4,05,range,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
1,290532,410579,701111,6.518175359815359e-05,0.004824236035346985,0.004759054281748831,0.0006670619655176968,0.0006670619655176968,0.00024433490516209867,5.969954588057175e-08,36.62851695831196,193.80284696578747,0.0005045169964432716,0.0006274308543652296,0.0007801856845617294,"[{'percentile': 90, 'value': 0.000960407080128789}]",5256.450830197335,6098364.0,1.524591,1,4,10,range,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
2,290532,410579,701111,6.518175359815359e-05,0.005132630467414856,0.005067448713816702,0.0006686855761286732,0.0006686855761286732,0.00024974625680065563,6.237319278593904e-08,37.348832652642365,194.2745578038157,0.0005047245649620891,0.0006276096682995558,0.0007809442467987537,"[{'percentile': 90, 'value': 0.0009629344567656517}]",5256.450830197335,6098364.0,1.524591,1,4,15,range,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
3,290532,410579,701111,6.518175359815359e-05,0.005674898624420166,0.005609716870822012,0.0006690991205336859,0.0006690991205336859,0.0002505482182438819,6.277440966518387e-08,37.44560567409504,194.39470568689285,0.0005047393497079611,0.0006278054788708687,0.0007814578711986542,"[{'percentile': 90, 'value': 0.0009635044261813164}]",5256.450830197335,6098364.0,1.524591,1,4,20,range,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
4,290532,410579,701111,6.518175359815359e-05,0.009514659643173218,0.009449477889575064,0.00067015906854184,0.00067015906854184,0.0002597512294537497,6.747070120273453e-08,38.75963806905236,194.70265450159786,0.0005047393497079611,0.000627908855676651,0.0007815016433596611,"[{'percentile': 90, 'value': 0.0009641824290156364}]",5256.450830197335,6098364.0,1.524591,1,4,25,range,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
5,290532,410579,701111,6.518175359815359e-05,0.016991809010505676,0.016926627256907523,0.0006712122560985799,0.0006712122560985799,0.00027638599009456875,7.638921552055505e-08,41.17713697617232,195.0086391888326,0.0005047393497079611,0.000627908855676651,0.000781581737101078,"[{'percentile': 90, 'value': 0.0009644925594329834}]",5256.450830197335,6098364.0,1.524591,1,4,30,range,0.14057571379453873,0.00040494247085236023,1_4,0.5,8.69814337530006
0,31605,46569,78174,0.0005721114575862885,0.3777819275856018,0.3772098161280155,0.008062911073307005,0.008062911073307005,0.016829087892608893,0.0002832181992971552,208.7222312090618,254.8283044718679,0.002854063524864614,0.003937257593497634,0.00611067614518106,"[{'percentile': 90, 'value': 0.01229263488203287}]",20.649841833114625,42349.75,1.524591,3,025,05,average,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0005721114575862885,0.6298133134841919,0.6292412020266056,0.009461407534955064,0.009461407534955064,0.02609831127489028,0.0006811218514010651,275.83962722745383,299.0277851422548,0.002854768838733435,0.003944863635115326,0.006168410973623395,"[{'percentile': 90, 'value': 0.012887619715183974}]",20.649841833114625,42349.75,1.524591,3,025,10,average,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0005721114575862885,0.7195084691047668,0.7189363576471806,0.010220830487745905,0.010220830487745905,0.03079813490522717,0.0009485251136405721,301.3271274007732,323.0293475652093,0.002855115057900548,0.003949711215682328,0.0062323044519871475,"[{'percentile': 90, 'value': 0.01354734068736434}]",20.649841833114625,42349.75,1.524591,3,025,15,average,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
3,31605,46569,78174,0.0005721114575862885,0.7471146702766418,0.7465425588190555,0.01057872138856517,0.01057872138856517,0.032911206373416664,0.0010831475049536215,311.10760142517114,334.34048948560223,0.002855191985145211,0.0039513941621407865,0.0062449703924357895,"[{'percentile': 90, 'value': 0.013754450902342796}]",20.649841833114625,42349.75,1.524591,3,025,20,average,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
4,31605,46569,78174,0.0005721114575862885,0.7549063384532928,0.7543342269957065,0.010686963864533147,0.010686963864533147,0.03354983732715081,0.001125591584678282,313.9323548991565,337.76149293857014,0.002855191985145211,0.003951769112609327,0.006248049018904567,"[{'percentile': 90, 'value': 0.013834700547158718}]",20.649841833114625,42349.75,1.524591,3,025,25,average,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
5,31605,46569,78174,0.0005721114575862885,0.7571495950222016,0.7565774835646153,0.010750609271001655,0.010750609271001655,0.033892443424626904,0.0011486977212915356,315.2606756534933,339.7730060100073,0.002855191985145211,0.003952231002040207,0.006251534074544906,"[{'percentile': 90, 'value': 0.013992581702768802}]",20.649841833114625,42349.75,1.524591,3,025,30,average,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
0,31605,46569,78174,0.0005721114575862885,0.37750259041786194,0.37693047896027565,0.008066738659464851,0.008066738659464851,0.016828645316629136,0.0002832033031929037,208.61770818475418,254.9492753323866,0.002904928056523204,0.003946795593947172,0.006124397506937385,"[{'percentile': 90, 'value': 0.012289765290915966}]",20.649841833114625,42349.75,1.524591,3,025,05,median,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0005721114575862885,0.6299143135547638,0.6293422020971775,0.009465659214969736,0.009465659214969736,0.02610018533822635,0.0006812196746897658,275.7355271881062,299.1621594891185,0.002904928056523204,0.003946795593947172,0.006194010144099593,"[{'percentile': 90, 'value': 0.012858563102781773}]",20.649841833114625,42349.75,1.524591,3,025,10,median,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0005721114575862885,0.7191677391529083,0.718595627695322,0.01022490419999497,0.01022490419999497,0.030797201083559465,0.0009484675945811962,301.19794260345844,323.158097240841,0.002904928056523204,0.003946795593947172,0.006262617185711861,"[{'percentile': 90, 'value': 0.0136188012547791}]",20.649841833114625,42349.75,1.524591,3,025,15,median,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
3,31605,46569,78174,0.0005721114575862885,0.746476411819458,0.7459043003618717,0.010582757422130622,0.010582757422130622,0.032910395003581866,0.0010830940992917863,310.9812848469887,334.4680483264383,0.002904928056523204,0.003946795593947172,0.006264681927859783,"[{'percentile': 90, 'value': 0.013783255591988564}]",20.649841833114625,42349.75,1.524591,3,025,20,median,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
4,31605,46569,78174,0.0005721114575862885,0.7545256912708282,0.753953579813242,0.010690996215086896,0.010690996215086896,0.0335492221390252,0.0011255503061336585,313.80819396120717,337.8889353778213,0.002904928056523204,0.003946795593947172,0.006264681927859783,"[{'percentile': 90, 'value': 0.013825797010213137}]",20.649841833114625,42349.75,1.524591,3,025,25,median,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
5,31605,46569,78174,0.0005721114575862885,0.7568382024765015,0.7562660910189152,0.010754629352081817,0.010754629352081817,0.03389116030934874,0.0011486107471139753,315.1309003762951,339.9000606725458,0.002904928056523204,0.003946795593947172,0.006264681927859783,"[{'percentile': 90, 'value': 0.013907769694924355}]",20.649841833114625,42349.75,1.524591,3,025,30,median,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
0,31605,46569,78174,0.0005721114575862885,0.37546995282173157,0.3748978413641453,0.00695255109343399,0.00695255109343399,0.016695985803000888,0.00027875594193400724,240.14186416794013,219.73537730798125,0.0018388209864497185,0.002904928056523204,0.004993461072444916,"[{'percentile': 90, 'value': 0.01095249317586422}]",20.649841833114625,42349.75,1.524591,3,025,05,minimum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0005721114575862885,0.6278226971626282,0.6272505857050419,0.008344182134938191,0.008344182134938191,0.025951679484333502,0.0006734896680575764,311.01525667411306,263.7178763747215,0.0018388209864497185,0.002904928056523204,0.004993461072444916,"[{'percentile': 90, 'value': 0.011610924266278744}]",20.649841833114625,42349.75,1.524591,3,025,10,minimum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0005721114575862885,0.7168045043945312,0.716232392936945,0.00909731545429715,0.00909731545429715,0.030637014020029715,0.0009386266280634973,336.76983252854234,287.52065493306145,0.0018388209864497185,0.002904928056523204,0.004993461072444916,"[{'percentile': 90, 'value': 0.012156070210039616}]",20.649841833114625,42349.75,1.524591,3,025,15,minimum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
3,31605,46569,78174,0.0005721114575862885,0.7437362670898438,0.7431641556322575,0.009451881777836969,0.009451881777836969,0.03273041342404494,0.001071279962908901,346.2846255736303,298.7267235885374,0.0018388209864497185,0.002904928056523204,0.004993461072444916,"[{'percentile': 90, 'value': 0.0123341865837574}]",20.649841833114625,42349.75,1.524591,3,025,20,minimum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
4,31605,46569,78174,0.0005721114575862885,0.7511640191078186,0.7505919076502323,0.009558894117708305,0.009558894117708305,0.03336145453530242,0.0011129866487110504,349.00956245031256,302.10884859017096,0.0018388209864497185,0.002904928056523204,0.004993461072444916,"[{'percentile': 90, 'value': 0.012422604486346245}]",20.649841833114625,42349.75,1.524591,3,025,25,minimum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
5,31605,46569,78174,0.0005721114575862885,0.7533091306686401,0.7527370192110538,0.009621118809061302,0.009621118809061302,0.03369892062054341,0.0011356172509896859,350.2598948139514,304.07545996038243,0.0018388209864497185,0.002904928056523204,0.005153703037649393,"[{'percentile': 90, 'value': 0.012510605156421661}]",20.649841833114625,42349.75,1.524591,3,025,30,minimum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
0,31605,46569,78174,0.0,9.0,9.0,3.983262142066129,3.983262142066129,2.869905854954084,8.236359616299731,72.0491334136863,125891.0,1.0,4.0,6.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,05,min_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0,9.0,9.0,3.9843695617781996,3.9843695617781996,2.869961711705882,8.236680226657757,72.0305099014218,125926.0,1.0,4.0,6.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,10,min_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0,9.0,9.0,3.9851922164214524,3.9851922164214524,2.871861699410985,8.247589620543751,72.06331698574392,125952.0,1.0,4.0,6.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,15,min_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
3,31605,46569,78174,0.0,9.0,9.0,3.9869640879607657,3.9869640879607657,2.870272320297671,8.238463192666977,71.99142648324542,126008.0,1.0,4.0,6.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,20,min_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
4,31605,46569,78174,0.0,9.0,9.0,3.9906027527289987,3.9906027527289987,2.869851078875077,8.236045214920441,71.91522826752202,126123.0,1.0,4.0,6.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,25,min_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
5,31605,46569,78174,0.0,9.0,9.0,3.9903179876601804,3.9903179876601804,2.8715309772994586,8.245690153590383,71.96245978840524,126114.0,1.0,4.0,6.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,30,min_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
0,31605,46569,78174,0.0005721114575862885,0.379780650138855,0.3792085386812687,0.009155474343994097,0.009155474343994097,0.01697325133983766,0.0002880912610453009,185.3890983919577,289.35876664193347,0.003754199482500553,0.004993461072444916,0.007257550954818726,"[{'percentile': 90, 'value': 0.013702268712222576}]",20.649841833114625,42349.75,1.524591,3,025,05,maximum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0005721114575862885,0.6328682899475098,0.6322961784899235,0.010561580011450794,0.010561580011450794,0.026255006859050144,0.0006893253851687701,248.58976432110197,333.7987362619024,0.003754199482500553,0.004993461072444916,0.007383047137409449,"[{'percentile': 90, 'value': 0.014272774569690228}]",20.649841833114625,42349.75,1.524591,3,025,10,maximum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0005721114575862885,0.7230597734451294,0.7224876619875431,0.011327957501428683,0.011327957501428683,0.03097191966965717,0.0009592598080236967,273.41133355903736,358.0200968326535,0.003754199482500553,0.004993461072444916,0.007383047137409449,"[{'percentile': 90, 'value': 0.014984692446887493}]",20.649841833114625,42349.75,1.524591,3,025,15,maximum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
3,31605,46569,78174,0.0005721114575862885,0.7513872981071472,0.7508151866495609,0.011688784532690398,0.011688784532690398,0.033102665834736915,0.0010957864853662588,283.20023987231207,369.42403515568003,0.003754199482500553,0.004993461072444916,0.007383047137409449,"[{'percentile': 90, 'value': 0.015217021107673645}]",20.649841833114625,42349.75,1.524591,3,025,20,maximum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
4,31605,46569,78174,0.0005721114575862885,0.7598962187767029,0.7593241073191166,0.011798010764826544,0.011798010764826544,0.03374860515385433,0.001138968349830763,286.05335108244844,372.8761302223429,0.003754199482500553,0.004993461072444916,0.007507137022912502,"[{'percentile': 90, 'value': 0.015217021107673645}]",20.649841833114625,42349.75,1.524591,3,025,25,maximum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
5,31605,46569,78174,0.0005721114575862885,0.762540876865387,0.7619687654078007,0.011863433083911553,0.011863433083911553,0.0340978641380111,0.0011626643387742635,287.41987160742275,374.94380261702463,0.003754199482500553,0.004993461072444916,0.007507137022912502,"[{'percentile': 90, 'value': 0.015370601788163185}]",20.649841833114625,42349.75,1.524591,3,025,30,maximum,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
0,31605,46569,78174,0.0,9.0,9.0,4.1265622528081,4.1265622528081,2.8693082698514063,8.232929947437672,69.53265440013318,130420.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,05,max_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0,9.0,9.0,4.1279227970257875,4.1279227970257875,2.8692975576512536,8.23286847434345,69.50947725375613,130463.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,10,max_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0,9.0,9.0,4.1256446764752415,4.1256446764752415,2.869740031176049,8.23540784653431,69.55858432354918,130391.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,15,max_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
3,31605,46569,78174,0.0,9.0,9.0,4.124916943521595,4.124916943521595,2.8713755575288102,8.244797592373887,69.61050602578703,130368.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,20,max_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
4,31605,46569,78174,0.0,9.0,9.0,4.118652112007593,4.118652112007593,2.870153403461957,8.237780559404255,69.68671607621968,130170.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,25,max_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
5,31605,46569,78174,0.0,9.0,9.0,4.120234140167695,4.120234140167695,2.8712007990374104,8.243794028393063,69.68537955273948,130220.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.649841833114625,42349.75,1.524591,3,025,30,max_raster,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
0,31605,46569,78174,0.0,0.0035506846186358896,0.0035506846186358896,0.0006645476570067663,0.0006645476570067663,0.00021896876582609456,4.794732040740304e-08,32.95004707598647,21.00302869969885,0.000514624799730098,0.0006353639785782117,0.0007790665821376347,"[{'percentile': 90, 'value': 0.0009435615415975276}]",20.649841833114625,42349.75,1.524591,3,025,05,stddev,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
1,31605,46569,78174,0.0,0.0035506846186358896,0.0035506846186358896,0.0006687382631595837,0.0006687382631595837,0.00022933520139678732,5.2594634599704996e-08,34.29371609652611,21.135472807158646,0.0005148814309715174,0.000636095935264565,0.0007817344519746853,"[{'percentile': 90, 'value': 0.0009498702496658733}]",20.649841833114625,42349.75,1.524591,3,025,10,stddev,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
2,31605,46569,78174,0.0,0.0035506846186358896,0.0035506846186358896,0.00067251796916232,0.00067251796916232,0.00023952301860928892,5.737127644370577e-08,35.615854087532526,21.254930415375124,0.0005155916735228254,0.0006369338814164881,0.0007840926353106287,"[{'percentile': 90, 'value': 0.0009551025590434369}]",20.649841833114625,42349.75,1.524591,3,025,15,stddev,0.42092763462938376,0.0048593096502283235,3_025,6.000000000000001,0.5417370225394632
