,n,null_cells,cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,first_quartile,median,third_quartile,percentiles,run_time,particles,area_km2,resolution,scalar,minute,stat_type,ars,error,run_id,normalized_error,p_density
5,167715,10765,178480,0.0004986913991160691,1.1530710458755493,1.1525723544764332,0.020053234706998654,0.020053234706998654,0.054436683991299833,0.00296335256396864,271.4608629813784,3363.228258884279,0.0030985854100435972,0.005758947227150202,0.010828390717506409,"[{'percentile': 90, 'value': 0.034484777599573135}]",20.709605479240416,84699.5,1.524591,3,05,30,minimum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
0,167715,10765,178480,0.0,9.0,9.0,4.237170199445488,4.237170199445488,2.8765195517669544,8.274364731697561,67.88775093677853,710637.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,05,min_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
1,167715,10765,178480,0.0,9.0,9.0,4.241910383686611,4.241910383686611,2.8808361972385446,8.299217195319839,67.91365061170464,711432.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,10,min_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
2,167715,10765,178480,0.0,9.0,9.0,4.245958918403244,4.245958918403244,2.880003781065587,8.294421778952078,67.82928983563166,712111.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,15,min_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
3,167715,10765,178480,0.0,9.0,9.0,4.26517604269147,4.26517604269147,2.8818619169320137,8.30512810826306,67.56724430800894,715334.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,20,min_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
4,167715,10765,178480,0.0,9.0,9.0,4.266022717109382,4.266022717109382,2.883004353278926,8.311714101025238,67.58061417995502,715476.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,25,min_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
5,167715,10765,178480,0.0,9.0,9.0,4.2699341144202965,4.2699341144202965,2.880395657685056,8.296679144810925,67.45761364226834,716132.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,30,min_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
0,167715,10765,178480,0.0009640612406656146,0.34736892580986023,0.3464048645691946,0.01246892851595722,0.01246892851595722,0.016394478646630684,0.0002687789300948295,131.4826580780354,2091.226346053765,0.0055214036256074905,0.00832315068691969,0.01230041217058897,"[{'percentile': 90, 'value': 0.021667880937457085}]",20.709605479240416,84699.5,1.524591,3,05,05,maximum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
1,167715,10765,178480,0.0009640612406656146,0.5120638012886047,0.5110997400479391,0.015436047625841954,0.015436047625841954,0.027994175508125545,0.000783673862379736,181.35585084137503,2588.8567275680834,0.005641009192913771,0.00841444917023182,0.012993710115551949,"[{'percentile': 90, 'value': 0.025555450469255447}]",20.709605479240416,84699.5,1.524591,3,05,10,maximum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
2,167715,10765,178480,0.0009640612406656146,0.6462191939353943,0.6452551326947287,0.017855597377452914,0.017855597377452914,0.03653933364790072,0.0013351229034326095,204.63797920332044,2994.6515141595155,0.005758947227150202,0.00859509315341711,0.013464667834341526,"[{'percentile': 90, 'value': 0.02920171059668064}]",20.709605479240416,84699.5,1.524591,3,05,15,maximum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
3,167715,10765,178480,0.0009640612406656146,0.8148648142814636,0.813900753040798,0.020027875137628288,0.020027875137628288,0.04360801778495891,0.0019016592151332925,217.73661701649192,3358.975078707328,0.005875296425074339,0.008773241192102432,0.013989807106554508,"[{'percentile': 90, 'value': 0.03293402120471001}]",20.709605479240416,84699.5,1.524591,3,05,20,maximum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
4,167715,10765,178480,0.0009640612406656146,0.9954302310943604,0.9944661698536947,0.021994874904253205,0.021994874904253205,0.04982398968722592,0.002482429948352795,226.52545151594077,3688.8704445668263,0.005990129429847002,0.008949008770287037,0.014438745565712452,"[{'percentile': 90, 'value': 0.036539942026138306}]",20.709605479240416,84699.5,1.524591,3,05,25,maximum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
5,167715,10765,178480,0.0009640612406656146,1.1606385707855225,1.1596745095448568,0.023812902995050077,0.023812902995050077,0.055461393134559826,0.0030759661284262,232.90479596749893,3993.781025814824,0.0061035132966935635,0.009122504852712154,0.014816267415881157,"[{'percentile': 90, 'value': 0.040019139647483826}]",20.709605479240416,84699.5,1.524591,3,05,30,maximum,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
0,167715,10765,178480,0.0,9.0,9.0,4.331592284530305,4.331592284530305,2.870276790622447,8.238488854785896,66.26378020094947,726473.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,05,max_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
1,167715,10765,178480,0.0,9.0,9.0,4.340142503652029,4.340142503652029,2.8716648682823442,8.246459115727053,66.16522074715223,727907.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,10,max_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
2,167715,10765,178480,0.0,9.0,9.0,4.344769400471037,4.344769400471037,2.872761483748174,8.25275854250701,66.11999899089523,728683.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,15,max_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
3,167715,10765,178480,0.0,9.0,9.0,4.354005306621351,4.354005306621351,2.874208382709635,8.261073827238334,66.01297380916564,730232.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,20,max_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
4,167715,10765,178480,0.0,9.0,9.0,4.349742122052291,4.349742122052291,2.872656436664695,8.252155003111104,66.04199412422457,729517.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,25,max_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
5,167715,10765,178480,0.0,9.0,9.0,4.358942253227201,4.358942253227201,2.868316703929851,8.227240714043004,65.80304434650985,731060.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",20.709605479240416,84699.5,1.524591,3,05,30,max_raster,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
0,167715,10765,178480,0.00011682221669152461,0.006556150732086335,0.00643932851539481,0.0010291017586305327,0.0010291017586305327,0.00047481045544750554,2.2544496860226767e-07,46.13833874692382,172.59580144871978,0.0007253378729877574,0.0009403815996869386,0.0012126365334729882,"[{'percentile': 90, 'value': 0.0015529515729132395}]",20.709605479240416,84699.5,1.524591,3,05,05,stddev,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
1,167715,10765,178480,0.00011682221669152461,0.010215815442579605,0.01009899322588808,0.0010620666127882316,0.0010620666127882316,0.0005563440811084876,3.095187365844475e-07,52.383162638727875,178.12450196377824,0.0007324752568790926,0.0009518473955353299,0.0012364938260997472,"[{'percentile': 90, 'value': 0.0016049402397375222}]",20.709605479240416,84699.5,1.524591,3,05,10,stddev,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
2,167715,10765,178480,0.00011682221669152461,0.011918421377862897,0.011801599161171373,0.0010846184275581253,0.0010846184275581253,0.0006066451873158597,3.680183832934945e-07,55.9316688617988,181.90677957791098,0.0007406152473593613,0.0009621355229328535,0.001253318009917748,"[{'percentile': 90, 'value': 0.0016409392565260184}]",20.709605479240416,84699.5,1.524591,3,05,15,stddev,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
3,167715,10765,178480,0.00011682221669152461,0.01457639143288128,0.014459569216189756,0.001102839551801543,0.001102839551801543,0.000639546621721242,4.0901988135505343e-07,57.990903633852355,184.96273543039578,0.000747594956833314,0.0009721657295989684,0.0012710936049710043,"[{'percentile': 90, 'value': 0.0016733943373254691}]",20.709605479240416,84699.5,1.524591,3,05,20,stddev,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
4,167715,10765,178480,0.00011682221669152461,0.015138094425793322,0.015021272209101797,0.0011170890896773317,0.0011170890896773317,0.0006565257250724279,4.3102602768187725e-07,58.77111603176285,187.35259667523368,0.0007539366358431777,0.0009814827473164501,0.0012849597629349613,"[{'percentile': 90, 'value': 0.001702803850736896}]",20.709605479240416,84699.5,1.524591,3,05,25,stddev,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
5,167715,10765,178480,0.00011682221669152461,0.016905654115465952,0.016788831898774427,0.0011294486301118667,0.0011294486301118667,0.0006670449149945531,4.4494891862009055e-07,59.05934074473891,189.42547699921172,0.0007603701852655452,0.0009896071238438067,0.0012987246596402368,"[{'percentile': 90, 'value': 0.001729614498067575}]",20.709605479240416,84699.5,1.524591,3,05,30,stddev,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
0,167715,10765,178480,0.00023846235126256943,0.023731091991066933,0.023492629639804363,0.003424018820430462,0.003424018820430462,0.001632512658224379,2.6650975792628283e-06,47.67826182740264,574.259316468495,0.0023750755935907364,0.003105532843619585,0.004064658656716347,"[{'percentile': 90, 'value': 0.0052339062094688416}]",20.709605479240416,84699.5,1.524591,3,05,05,range,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
1,167715,10765,178480,0.00023846235126256943,0.034712836146354675,0.034474373795092106,0.00353333445804628,0.00353333445804628,0.0019005727252954584,3.612176684137006e-06,53.789776990043556,592.5931886312319,0.0024117520079016685,0.0031534573063254356,0.004141835495829582,"[{'percentile': 90, 'value': 0.005417069420218468}]",20.709605479240416,84699.5,1.524591,3,05,10,range,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
2,167715,10765,178480,0.00023846235126256943,0.044263675808906555,0.044025213457643986,0.0036086819002855465,0.0036086819002855465,0.0020617679589587136,4.250887116588779e-06,57.13354670567031,605.2300849063904,0.0024228182155638933,0.0031840521842241287,0.004200264811515808,"[{'percentile': 90, 'value': 0.0055446140468120575}]",20.709605479240416,84699.5,1.524591,3,05,15,range,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
3,167715,10765,178480,0.00023846235126256943,0.05353616178035736,0.05329769942909479,0.0036700271862795913,0.0036700271862795913,0.00217314255736784,4.7225485746432355e-06,59.21325502688756,615.5186095468816,0.0024508903734385967,0.0032207630574703217,0.0042589567601680756,"[{'percentile': 90, 'value': 0.005643606185913086}]",20.709605479240416,84699.5,1.524591,3,05,20,range,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
4,167715,10765,178480,0.00023846235126256943,0.05238880217075348,0.05215033981949091,0.003716118043638761,0.003716118043638761,0.002218640959927084,4.922367709066173e-06,59.70318848522442,623.2487376888748,0.002472708933055401,0.0032563460990786552,0.004311384167522192,"[{'percentile': 90, 'value': 0.005747571587562561}]",20.709605479240416,84699.5,1.524591,3,05,25,range,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
5,167715,10765,178480,0.00023846235126256943,0.05943819880485535,0.05919973645359278,0.003759668286634367,0.003759668286634367,0.00226125528508886,5.1132754643423e-06,60.145074317530344,630.5527666928829,0.002486530691385269,0.0032776552252471447,0.004352366551756859,"[{'percentile': 90, 'value': 0.005833115428686142}]",20.709605479240416,84699.5,1.524591,3,05,30,range,0.1336084448004453,0.003436050805561677,3_05,4.242640687119285,0.47456017480950247
0,167715,10765,178480,0.0006689204019494355,0.3468311160802841,0.34616219567833467,0.010783658469925034,0.010783658469925034,0.015946771441910385,0.0002542995194205286,147.8790476013772,1808.581280283477,0.004232712090015411,0.006663293810561299,0.010418782941997051,"[{'percentile': 90, 'value': 0.01935070101171732}]",41.89668321609497,169399.0,1.524591,3,1,05,average,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,0.0006689204019494355,0.5089091360569,0.5082402156549506,0.013694534628561187,0.013694534628561187,0.02748178193314368,0.0007552483382208625,200.6770049405545,2296.7788752291394,0.0043260205769911405,0.006828646082431078,0.011071367468684912,"[{'percentile': 90, 'value': 0.023110596090555192}]",41.89668321609497,169399.0,1.524591,3,1,10,average,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
2,167715,10765,178480,0.0006689204019494355,0.6437895178794861,0.6431205974775367,0.01607780278636152,0.01607780278636152,0.036018187180786775,0.0012973098077901926,224.02431264637906,2696.488694314622,0.004430011566728354,0.006993636768311262,0.011534471716731786,"[{'percentile': 90, 'value': 0.026658582501113415}]",41.89668321609497,169399.0,1.524591,3,1,15,average,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
3,167715,10765,178480,0.0006689204019494355,0.8128530442714691,0.8121841238695197,0.01821738517336429,0.01821738517336429,0.04307865202400865,0.001855770260205625,236.47000716103932,3055.3287543507918,0.004527232283726335,0.007156158098950982,0.01199985034763813,"[{'percentile': 90, 'value': 0.03033735081553459}]",41.89668321609497,169399.0,1.524591,3,1,20,average,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
4,167715,10765,178480,0.0006689204019494355,0.9924164831638336,0.9917475627618841,0.02016169029248654,0.02016169029248654,0.049299568514772914,0.0024304474557427886,244.5210089014456,3381.4178874043805,0.004615613399073482,0.00729290321469307,0.012391271721571683,"[{'percentile': 90, 'value': 0.03382168672978878}]",41.89668321609497,169399.0,1.524591,3,1,25,average,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
5,167715,10765,178480,0.0006689204019494355,1.1578421473503113,1.1571732269483619,0.02195725437993752,0.02195725437993752,0.05493805483560393,0.0030181898691198244,250.20457423766595,3682.5609183312213,0.004691650625318289,0.007424500351771712,0.012782721780240536,"[{'percentile': 90, 'value': 0.03721544444561005}]",41.89668321609497,169399.0,1.524591,3,1,30,average,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
0,167715,10765,178480,0.0006272831233218312,0.3468698412179947,0.34624255809467286,0.01078396082122719,0.01078396082122719,0.01594922248642502,0.0002543776979214855,147.89763010850808,1808.6319891321182,0.004243361065164208,0.006675564218312502,0.010419449768960476,"[{'percentile': 90, 'value': 0.019344241358339787}]",41.89668321609497,169399.0,1.524591,3,1,05,median,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,0.0006272831233218312,0.5087567567825317,0.5081294736592099,0.013695208172147168,0.013695208172147168,0.02748491501179866,0.0007554205532057953,200.6900126403081,2296.8918385916622,0.004317156737670302,0.006834406405687332,0.01107585895806551,"[{'percentile': 90, 'value': 0.023112770169973373}]",41.89668321609497,169399.0,1.524591,3,1,10,median,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
2,167715,10765,178480,0.0006272831233218312,0.6439571678638458,0.643329884740524,0.016078644850282615,0.016078644850282615,0.03602159059114164,0.0012975549887158239,224.03374741191882,2696.6299210651487,0.004422848112881184,0.006990761496126652,0.01154285715892911,"[{'percentile': 90, 'value': 0.02668449655175209}]",41.89668321609497,169399.0,1.524591,3,1,15,median,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
3,167715,10765,178480,0.0006272831233218312,0.8126552700996399,0.8120279869763181,0.018218445154582256,0.018218445154582256,0.04308282683864701,0.0018561299684088433,236.47916423762942,3055.506529100763,0.00452670082449913,0.007167500676587224,0.011997760739177465,"[{'percentile': 90, 'value': 0.03035606350749731}]",41.89668321609497,169399.0,1.524591,3,1,20,median,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
4,167715,10765,178480,0.0006272831233218312,0.992359071969986,0.9917317888466641,0.020162290173149987,0.020162290173149987,0.04930275083214868,0.002430761239616938,244.52951727579486,3381.51849638985,0.0046261814422905445,0.0072949344757944345,0.012388474307954311,"[{'percentile': 90, 'value': 0.03381418064236641}]",41.89668321609497,169399.0,1.524591,3,1,25,median,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
5,167715,10765,178480,0.0006272831233218312,1.158133864402771,1.1575065812794492,0.021957397541701996,0.021957397541701996,0.05494026714216193,0.0030184329536521175,250.21301835892942,3682.5849287065503,0.004695298383012414,0.007419436937198043,0.012787864543497562,"[{'percentile': 90, 'value': 0.037218764424324036}]",41.89668321609497,169399.0,1.524591,3,1,30,median,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
0,167715,10765,178480,0.0004986913991160691,0.3458932042121887,0.34539451281307265,0.009576221672291418,0.009576221672291418,0.01565298397273348,0.0002450159072506512,163.45678398428302,1606.076017768355,0.003186291316524148,0.0055214036256074905,0.009122504852712154,"[{'percentile': 90, 'value': 0.017746319994330406}]",41.89668321609497,169399.0,1.524591,3,1,05,minimum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,0.0004986913991160691,0.5072746276855469,0.5067759362864308,0.012447012319600608,0.012447012319600608,0.02713397818894209,0.000736252772357985,217.9959133342671,2087.550671181816,0.0032724165357649326,0.005700181238353252,0.009713223204016685,"[{'percentile': 90, 'value': 0.021424872800707817}]",41.89668321609497,169399.0,1.524591,3,1,10,minimum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
2,167715,10765,178480,0.0004986913991160691,0.6417202353477478,0.6412215439486317,0.014803758292078348,0.014803758292078348,0.035657122156753325,0.001271430360501629,240.8653360399287,2482.81232195592,0.0033570562954992056,0.00581731554120779,0.01020109374076128,"[{'percentile': 90, 'value': 0.024899182841181755}]",41.89668321609497,169399.0,1.524591,3,1,15,minimum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
3,167715,10765,178480,0.0004986913991160691,0.8109222054481506,0.8104235140490346,0.01692173598643378,0.01692173598643378,0.04271636938366834,0.001824688213321998,252.4349122212651,2838.028950964741,0.0035222151782363653,0.005990129429847002,0.010635017417371273,"[{'percentile': 90, 'value': 0.028562065213918686}]",41.89668321609497,169399.0,1.524591,3,1,20,minimum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
4,167715,10765,178480,0.0004986913991160691,0.9896814823150635,0.9891827909159474,0.018850052846494148,0.018850052846494148,0.048936630974588884,0.002394793851143092,259.6100465770865,3161.4366131497663,0.0036028828471899033,0.0061035132966935635,0.011019488796591759,"[{'percentile': 90, 'value': 0.032046977430582047}]",41.89668321609497,169399.0,1.524591,3,1,25,minimum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
5,167715,10765,178480,0.0004986913991160691,1.1551318168640137,1.1546331254648976,0.020632465602698515,0.020632465602698515,0.0545808059949429,0.002979064383057595,264.5384562657615,3460.3739685565815,0.0036028828471899033,0.006215509958565235,0.01139521598815918,"[{'percentile': 90, 'value': 0.035330384969711304}]",41.89668321609497,169399.0,1.524591,3,1,30,minimum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
0,167715,10765,178480,0.0,9.0,9.0,4.329105923739678,4.329105923739678,2.872210659039465,8.249594069899919,66.3465091784661,726056.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,05,min_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,0.0,9.0,9.0,4.333375070804639,4.333375070804639,2.8714275791414705,8.245096342254246,66.26307513714228,726772.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,10,min_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
2,167715,10765,178480,0.0,9.0,9.0,4.339713203947173,4.339713203947173,2.871483132198393,8.245415378499894,66.167578299567,727835.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,15,min_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
3,167715,10765,178480,0.0,9.0,9.0,4.3438929135736215,4.3438929135736215,2.872143152135556,8.249206286359167,66.1191058177516,728536.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,20,min_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
4,167715,10765,178480,0.0,9.0,9.0,4.3520376829740925,4.3520376829740925,2.8720802066591475,8.248844713483251,65.99391861644975,729902.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,25,min_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
5,167715,10765,178480,0.0,9.0,9.0,4.354583668723728,4.354583668723728,2.8706570253991512,8.240671757473503,65.92265171105332,730329.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,30,min_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
0,167715,10765,178480,0.0009640612406656146,0.3474336564540863,0.3464695952134207,0.011992455576824835,0.011992455576824835,0.01625669452673722,0.0002642801169356478,135.55767976454243,2011.3146870671771,0.005214514676481485,0.007808498572558165,0.011762860231101513,"[{'percentile': 90, 'value': 0.020958013832569122}]",41.89668321609497,169399.0,1.524591,3,1,05,maximum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,0.0009640612406656146,0.5107250213623047,0.5097609601216391,0.014941915360141833,0.014941915360141833,0.02783389480077351,0.0007747256997805268,186.28063491124811,2505.9833346261876,0.005338679999113083,0.007998194545507431,0.012441124767065048,"[{'percentile': 90, 'value': 0.024810807779431343}]",41.89668321609497,169399.0,1.524591,3,1,10,maximum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
2,167715,10765,178480,0.0009640612406656146,0.6464205384254456,0.6454564771847799,0.017350767628463763,0.017350767628463763,0.03638190384795592,0.0013236429276019097,209.68469307531828,2909.9839928078,0.005460949148982763,0.008184937760233879,0.012925500981509686,"[{'percentile': 90, 'value': 0.028461258858442307}]",41.89668321609497,169399.0,1.524591,3,1,15,maximum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
3,167715,10765,178480,0.0009640612406656146,0.8144376873970032,0.8134736261563376,0.01951106548258183,0.01951106548258183,0.04344304763039228,0.001887298387416532,222.65850970145794,3272.2983474112116,0.0055214036256074905,0.00832315068691969,0.01339806616306305,"[{'percentile': 90, 'value': 0.032214537262916565}]",41.89668321609497,169399.0,1.524591,3,1,20,maximum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
4,167715,10765,178480,0.0009640612406656146,0.9942822456359863,0.9933181843953207,0.021472505764645426,0.021472505764645426,0.049666000882083366,0.0024667116436191054,231.30044265191745,3601.261304317508,0.005641009192913771,0.008459850214421749,0.01379444357007742,"[{'percentile': 90, 'value': 0.03564402461051941}]",41.89668321609497,169399.0,1.524591,3,1,25,maximum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
5,167715,10765,178480,0.0009640612406656146,1.1601648330688477,1.159200771828182,0.023282767172096777,0.023282767172096777,0.05529942174310646,0.0030580260451219554,237.5122395648058,3904.8692962682107,0.005700181238353252,0.00859509315341711,0.01418336946517229,"[{'percentile': 90, 'value': 0.039193227887153625}]",41.89668321609497,169399.0,1.524591,3,1,30,maximum,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
0,167715,10765,178480,0.0,9.0,9.0,4.369698595832215,4.369698595832215,2.871930954738096,8.247987408782873,65.7237768636336,732864.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,05,max_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,0.0,9.0,9.0,4.377402140536028,4.377402140536028,2.8763587725467614,8.273439788406712,65.70926499785878,734156.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,10,max_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
2,167715,10765,178480,0.0,9.0,9.0,4.380896163133888,4.380896163133888,2.877446480105849,8.27969824587354,65.68168641658602,734742.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,15,max_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
3,167715,10765,178480,0.0,9.0,9.0,4.386524759264228,4.386524759264228,2.8780095879342693,8.282939188241583,65.61024377796994,735686.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,20,max_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
4,167715,10765,178480,0.0,9.0,9.0,4.386155084518379,4.386155084518379,2.876552686711425,8.274555359426715,65.58255764518375,735624.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,25,max_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
5,167715,10765,178480,0.0,9.0,9.0,4.389404644784307,4.389404644784307,2.8748113458102313,8.264540273999234,65.49433416274836,736169.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",41.89668321609497,169399.0,1.524591,3,1,30,max_raster,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
0,167715,10765,178480,8.327455725520849e-05,0.004245525002925625,0.0041622504456704165,0.0007249729304979519,0.0007249729304979519,0.0003343102997321872,1.1176337650702485e-07,46.11348723083553,121.588835038464,0.0005105431056982789,0.0006617450992746117,0.0008546343751422371,"[{'percentile': 90, 'value': 0.0010963083196689563}]",41.89668321609497,169399.0,1.524591,3,1,05,stddev,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
1,167715,10765,178480,8.327455725520849e-05,0.0069460556034405645,0.006862781046185356,0.0007486847250964714,0.0007486847250964714,0.00039168000139530866,1.53413223493029e-07,52.31574630360449,125.5656586695547,0.0005159563182031106,0.0006706440378178767,0.000871436667771887,"[{'percentile': 90, 'value': 0.0011338130402798814}]",41.89668321609497,169399.0,1.524591,3,1,10,stddev,0.1336084448004453,0.0024296548251141617,3_1,3.0000000000000004,0.9491203496190049
